Country,NUTS code,RegionName,Infant mortality,Satisfaction with water quality,Uncollected sewage,"Sewage treatment, additional",Safety at night,Money Stolen,Assaulted/Mugged,Traffic deaths,Share of low-achieving 15 year olds in reading (level 1a or lower),Share of low-achieving 15 year olds in maths and science,Lower-secondary completion only,Early school leavers,Broadband at home,Digital skills above basic level,Online interaction with public authorities,Internet access,Freedom of media,Subjective health status,Standardised cancer death rate,Standardised heart disease death rate,Years of life lost due to air pollution,Index of positive emotions,Air pollution NO2,Air pollution Ozone (SOMO35),Air pollution pm2.5,Bathing water quality,Trust in the national government,Trust in the legal system,Trust in the police,Voiced opinion to public official,Female participation in regional assemblies,Institution quality index,Freedom over life choices,Job opportunities,Teenage pregnancy,"Young people not in education, employment or training (NEET)",Institutions corruption index (EQI),Institution impartiality index (EQI),Tolerance towards immigrants,Tolerance towards minorities,Tolerance towards  gay or lesbian people,Women treated with respect,Tertiary education attainment,Lifelong learning,Academic citations per 1000 persons ,gdp_per_capita_2022
DE,DEG0,Thüringen,3.1,90.2627976359858,0.0,96.2419070929239,76.6787663480647,7.868563361123293,3.1626020282316034,41,20.6850949234445,41.8372727154157,6.9,12.350000000000001,86.36,18.3140747411076,46.65,87.5017270586213,87.8071597998292,55.8229306109172,75.02,46.02,356.02063800942045,71.4086418350067,10.914537957182384,3922.913296574144,8.89101355107132,0.95,58.9024180666949,74.6897246697775,90.3019581216759,30.5778175842388,32.2222222222222,0.488,85.708837914284,67.6235266020672,5.91061858041149,6.6000000000000005,1.272,0.698,73.209735323629,79.9304908443282,64.7385823046021,80.7826742417452,27.8,7.0,3.55011920234955,33600.0
DK,DK01,Hovedstaden,2.9,86.2305702442417,0.0,100.0,81.0722491124761,7.8027858445557,2.5607295133144987,12,15.9995336801975,36.541696502778,13.8,8.299999999999999,94.48,38.1823034497675,94.35,99.265969551757,89.7398230885601,66.9793393503172,70.27,25.54,231.27164149706,79.3352115107242,9.225796384708877,2542.4313646604674,8.136572759076838,0.891156462585034,64.7687569978806,87.8255398073243,84.103289228412,41.6386049422173,47.6190476190476,1.781,92.4121594717964,75.8189680642959,1.0867782152231,6.300000000000001,1.513,1.157,88.1132345384262,85.8319219656684,90.1885959820762,80.3329955525085,53.1,31.2,21.1824762757872,90400.0
DK,DK02,Sjælland,3.5,92.3073198068096,0.0,99.5009100494604,86.1615103640045,9.164996270128398,3.8126147926036964,26,15.9995336801975,36.541696502778,22.2,11.9,91.25,36.876960095166,90.52,97.942375711052,98.0948218357433,66.9793393503172,75.01,32.42,201.78268779708037,76.4608117135407,5.005255393693528,2634.982160165281,7.772930112483865,0.911392405063291,66.2414089337005,87.4837273667445,79.0327007504856,38.8447265736702,53.6585365853659,1.185,94.2390522404848,62.6959535150913,1.28261653773698,8.0,2.042,1.548,81.725728946283,79.9862017808053,85.6006247416696,87.9641105445106,32.9,25.4,3.14784796296296,40000.0
DK,DK03,Syddanmark,3.3,95.436667382915,0.0,98.8011712741719,88.3706553159365,7.126785117200299,4.327689193971295,29,15.9995336801975,36.541696502778,22.9,10.733333333333334,90.47,36.5617378609279,90.63,97.6856246611559,94.4446671160229,66.9793393503172,70.17,27.13,261.7155886136229,81.6138731167336,7.398680768992267,2734.042084699771,8.559208461395361,0.914396887159533,61.9901086428088,85.9297844891451,82.3635893872977,46.9229132206745,46.3414634146341,1.785,92.6607815835856,78.0906605235944,1.5324831700509,7.3,2.034,1.487,88.4517068605585,84.9874787192869,85.48672760633,89.5839829803077,34.7,26.0,4.61062669444444,54000.0
DK,DK04,Midtjylland,2.7,93.7200091474813,0.0,100.0,90.4507726363686,6.1649383582742985,2.7919879982245988,25,15.9995336801975,36.541696502778,17.5,9.799999999999999,93.39,37.7418005839732,92.2,98.2326626845732,95.1000543463108,66.9793393503172,68.3,28.12,215.28645868336986,80.880706776455,7.1661993539166,2643.7403912719446,7.9661993539166005,0.943775100401606,65.4264659981512,91.1611504481691,89.5972439517522,36.9499179543362,53.6585365853659,1.778,94.3455666624477,79.7982870358412,1.12581621675715,7.166666666666667,1.981,1.791,88.3851628309438,88.882630059172,83.1352306610673,90.7320932466559,41.3,27.3,9.24722938066465,56400.0
DK,DK05,Nordjylland,4.2,94.4909617543097,0.0,99.6277659374057,82.8384524770743,4.602043683243906,1.4630311150183957,29,15.9995336801975,36.541696502778,19.3,9.366666666666667,89.41,36.1333589272196,91.54,96.3518999350045,94.6984371052394,66.9793393503172,74.69,29.17,161.77910700579625,79.122675082881,5.4,2553.733333333333,7.200000000000001,0.929078014184397,63.2599666639139,89.4425813080046,87.9140431082727,36.2121822781794,48.780487804878,1.864,93.7254216448616,73.2093100858046,2.04412914086455,7.833333333333333,2.143,2.009,88.9769900702975,87.8564051485179,80.5807834679653,89.7033800320167,34.8,25.2,10.9238993559322,48700.0
EE,EE00,Eesti,2.2,83.37638993215771,0.0138872745332164,96.8795542441117,79.7940518308803,6.847939554557797,3.201735968785897,41,11.0542814251107,31.0072901274205,10.2,9.700000000000001,90.87,,81.93,98.2069713041052,74.7542910501097,58.2774675933499,86.49,83.16,84.28248240105079,77.0645569291439,7.070274072197232,2017.6785497312712,5.80062080326243,0.676923076923077,49.4632132890095,67.675181841136,82.3595854149755,16.1246731353877,27.7227722772277,0.605,87.4653951023374,38.4476756159459,5.76249602037568,10.266666666666667,0.762,0.736,58.6368193334006,61.9340166117898,43.6314965421927,83.0292394622451,42.1,21.1,3.70242743563228,27000.0
EL,EL30,Attiki,3.4,84.2938578978005,0.0,94.1018016143165,58.158094536298,6.619371696455104,1.9117738859042959,49,30.5157963677522,62.6660566660832,10.1,3.466666666666667,90.75,23.1733937397035,67.74,87.3713555607219,38.5212745173806,78.2559617235875,78.19,54.96,1102.0212140961733,62.2420692374823,25.539743169970773,7780.252378711347,18.123728231823634,0.988304093567251,30.7540637895606,37.0996786151409,59.2352322218621,12.1512223841831,41.5841584158416,-0.851,48.0804978044712,23.9167597668411,6.03564011061515,8.133333333333335,-1.448,-1.412,58.7392564746212,55.0656655799349,52.41418525957,44.5584445298058,45.6,4.3,4.28905173022221,26200.0
EL,EL41,Voreio Aigaio,1.2,66.7449955335531,0.0,79.834177048367,81.5249587637201,4.112805853909194,1.1195250679090947,57,30.5157963677522,62.6660566660832,19.9,4.5,82.5,21.0667215815486,50.72,81.3008052542559,31.9104765629708,79.2508079103979,65.27,46.41,562.2463051986845,66.244745214231,8.377604506903849,7236.699188366629,11.53257064370781,0.902985074626866,29.0968129265255,55.290104597984,80.565615278994,13.7949352510498,19.5121951219512,-0.09,56.3371380269649,69.5444208551508,6.02959985382788,21.900000000000002,-0.833,-0.556,80.7674746772614,76.7391570917584,66.2544203020303,71.4012585893673,26.7,8.3,3.03342284674449,11900.0
EL,EL42,Notio Aigaio,2.6,66.7449955335531,0.0,86.9179544077282,81.5249587637201,4.112805853909194,1.1195250679090947,103,30.5157963677522,62.6660566660832,27.1,6.35,82.5,21.0667215815486,50.72,81.3008052542559,31.9104765629708,79.2508079103979,65.52,40.23,724.4588336067596,66.244745214231,8.90574630874432,8620.217511274781,13.45143657718608,1.0,29.0968129265255,55.290104597984,80.565615278994,13.7949352510498,20.6896551724138,-0.829,56.3371380269649,69.5444208551508,4.58619970815093,15.133333333333333,-1.161,-0.604,80.7674746772614,76.7391570917584,66.2544203020303,71.4012585893673,28.6,2.5,0.130890599560401,19600.0
EL,EL43,Kriti,2.1,66.7449955335531,0.0,95.7219760559677,81.5249587637201,4.112805853909194,1.1195250679090947,64,30.5157963677522,62.6660566660832,27.0,5.233333333333334,82.5,21.0667215815486,50.72,81.3008052542559,31.9104765629708,79.2508079103979,71.09,40.12,724.4051941034429,66.244745214231,15.348002904375138,8168.001431711301,13.439136792691782,0.994350282485876,29.0968129265255,55.290104597984,80.565615278994,13.7949352510498,14.2857142857143,-0.591,56.3371380269649,69.5444208551508,5.9562422598337,10.200000000000001,-0.986,-0.709,80.7674746772614,76.7391570917584,66.2544203020303,71.4012585893673,28.9,3.7,6.26852291260303,16400.0
EL,EL51,"Anatoliki Makedonia, Thraki",7.1,66.728790655824,0.0,86.0161304686199,73.358420150433,5.412617112228006,0.9622254762635976,54,30.5157963677522,62.6660566660832,31.6,6.433333333333334,81.18,20.7296540362438,50.61,75.9038967853716,51.8424591881164,77.0384535172091,75.44,58.86,991.8917839406729,68.0067335745607,13.20952443497142,4426.665018292039,16.756483577201134,0.982142857142857,22.7889011003443,51.4939681717182,75.164911486513,11.1161286996791,4.0,-0.204,50.6661054789785,22.30885129015,14.743851066721,17.133333333333336,-1.089,-1.331,58.342899415947,63.9784067532804,50.752861493787,65.0751568480134,27.6,2.7,2.57629883173671,13800.0
EL,EL52,Kentriki Makedonia,3.7,66.728790655824,0.0,91.2875065905563,73.358420150433,5.412617112228006,0.9622254762635976,41,30.5157963677522,62.6660566660832,19.5,1.4333333333333333,81.18,20.7296540362438,50.61,75.9038967853716,51.8424591881164,77.0384535172091,75.51,48.14,1017.7573561803663,68.0067335745607,18.749829047734742,4865.112386491892,17.083861924607998,0.965811965811966,22.7889011003443,51.4939681717182,75.164911486513,11.1161286996791,23.6111111111111,-0.654,50.6661054789785,22.30885129015,5.30068782734903,10.133333333333333,-0.863,-1.031,58.342899415947,63.9784067532804,50.752861493787,65.0751568480134,33.1,2.3,3.76870884118018,15400.0
EL,EL53,Dytiki Makedonia,2.4,66.728790655824,0.0,94.098540821101,73.358420150433,5.412617112228006,0.9622254762635976,61,30.5157963677522,62.6660566660832,21.7,2.8000000000000003,81.18,20.7296540362438,50.61,75.9038967853716,51.8424591881164,77.0384535172091,69.92,47.35,817.3508780350666,68.0067335745607,12.77292148083134,6250.536942685082,14.606144874071738,,22.7889011003443,51.4939681717182,75.164911486513,11.1161286996791,20.0,0.135,50.6661054789785,22.30885129015,1.03657633644306,13.033333333333333,-0.639,-0.059,58.342899415947,63.9784067532804,50.752861493787,65.0751568480134,27.6,3.9,1.67851048075838,17500.0
EL,EL54,Ipeiros,4.0,66.728790655824,0.0,84.5365348760693,73.358420150433,5.412617112228006,0.9622254762635976,60,30.5157963677522,62.6660566660832,25.2,2.8000000000000003,81.18,20.9288303130148,50.61,75.9038967853716,51.8424591881164,77.0384535172091,66.35,38.07,721.9838548492302,68.0067335745607,10.854938094297735,6793.283987525243,13.463687772651383,0.972972972972973,22.7889011003443,51.4939681717182,75.164911486513,11.1161286996791,28.8461538461538,0.155,50.6661054789785,22.30885129015,2.60756192959583,11.533333333333333,-1.233,-0.868,58.342899415947,63.9784067532804,50.752861493787,65.0751568480134,30.9,3.9,4.85911244452441,13500.0
EL,EL61,Thessalia,2.9,60.8171804179289,0.0,90.0535944592913,63.441590685077,6.118647875084605,0.6707292310002941,54,30.5157963677522,62.6660566660832,19.4,5.9,81.96,20.7296540362438,43.86,74.8739031143499,36.0294273608323,79.0345048108974,70.01,49.23,785.6206784398632,67.8196848328638,14.512662332802146,6351.181087490556,14.196388431112918,0.990476190476191,35.070240397573,59.7051506139769,76.8077986431173,16.3208488527074,13.7254901960784,0.087,67.4152061569604,53.6547466094809,11.3917496116449,13.966666666666667,-0.851,-0.495,58.7108546334045,49.2856873141385,24.4116547611833,57.2716379943252,33.5,5.1,2.52680741278056,15200.0
EL,EL62,Ionia Nisia,5.0,60.8171804179289,0.0,98.3039132284134,63.441590685077,6.118647875084605,0.6707292310002941,74,30.5157963677522,62.6660566660832,26.0,5.9,81.96,20.9288303130148,43.86,74.8739031143499,36.0294273608323,79.0345048108974,72.73,46.43,534.2751064022458,67.8196848328638,5.150055664754356,8100.726422834772,11.168401595900518,0.883040935672515,35.070240397573,59.7051506139769,76.8077986431173,16.3208488527074,12.5,-0.439,67.4152061569604,53.6547466094809,8.03722504230118,16.733333333333334,-1.046,-0.087,58.7108546334045,49.2856873141385,24.4116547611833,57.2716379943252,18.5,,1.03361446808511,16700.0
EL,EL63,Dytiki Elláda,3.4,60.8171804179289,0.0,86.3838467714672,63.441590685077,6.118647875084605,0.6707292310002941,60,30.5157963677522,62.6660566660832,31.4,6.400000000000001,81.96,20.9288303130148,43.86,74.8739031143499,36.0294273608323,79.0345048108974,73.08,50.1,678.5143156582311,67.8196848328638,11.093357456279044,7792.559594451249,12.904400254179354,0.906976744186046,35.070240397573,59.7051506139769,76.8077986431173,16.3208488527074,19.6078431372549,-0.712,67.4152061569604,53.6547466094809,12.6883898254602,15.299999999999999,-1.554,-1.277,58.7108546334045,49.2856873141385,24.4116547611833,57.2716379943252,25.4,4.3,5.08424863731014,14200.0
EL,EL64,Sterea Elláda,2.7,60.8171804179289,0.0,71.2546938244713,63.441590685077,6.118647875084605,0.6707292310002941,89,30.5157963677522,62.6660566660832,27.0,11.666666666666666,81.96,20.9288303130148,43.86,74.8739031143499,36.0294273608323,79.0345048108974,67.72,49.06,689.1656350866049,67.8196848328638,11.200577621058393,7414.861147606604,13.053931515839139,0.993055555555556,35.070240397573,59.7051506139769,76.8077986431173,16.3208488527074,21.5686274509804,-0.595,67.4152061569604,53.6547466094809,10.0539122832581,20.333333333333332,-1.152,-1.164,58.7108546334045,49.2856873141385,24.4116547611833,57.2716379943252,22.7,1.1,0.580319020091012,21000.0
EL,EL65,Peloponnisos,4.2,60.8171804179289,0.0,82.9888212506918,63.441590685077,6.118647875084605,0.6707292310002941,109,30.5157963677522,62.6660566660832,26.2,5.9,81.96,20.9288303130148,43.86,74.8739031143499,36.0294273608323,79.0345048108974,71.72,52.54,622.8361383803413,67.8196848328638,9.629865695951297,8321.101636490883,12.25654138148936,0.900523560209424,35.070240397573,59.7051506139769,76.8077986431173,16.3208488527074,19.2307692307692,-0.769,67.4152061569604,53.6547466094809,10.6367041198502,11.933333333333332,-1.088,-1.309,58.7108546334045,49.2856873141385,24.4116547611833,57.2716379943252,26.5,1.6,0.344650314331566,17300.0
ES,ES11,Galicia,2.3,78.6846053143865,0.0,92.4725896092046,84.4512121070004,9.339853324063796,1.2743797077235968,39,,49.1424007876716,35.3,10.0,93.16,36.9687165050568,64.48,93.413049256002,66.4987982242134,64.5006458498306,79.72,27.64,204.7408588349939,74.664179707743,7.549010124219778,2643.9515286028595,7.692629476563201,0.911067193675889,40.6924647025523,50.1879898335314,79.8467613909067,29.2456254907555,53.3333333333333,-0.008,80.6648283105219,43.1660796620398,2.71599500844161,8.133333333333333,-0.508,-0.59,87.3802987591383,86.666590560597,90.4559675272798,80.1004018361904,42.7,15.9,3.57025845122087,26000.0
ES,ES12,Principado de Asturias,2.3,78.6846053143865,0.389002901320561,53.9452224633593,84.4512121070004,9.339853324063796,1.2743797077235968,30,,49.1424007876716,31.8,10.733333333333334,94.31,37.425071421124,66.64,93.413049256002,66.4987982242134,66.1789735326304,81.39,32.53,365.64827739752286,74.664179707743,13.8,2512.3333333333335,9.9,0.835616438356164,40.6924647025523,50.1879898335314,79.8467613909067,29.2456254907555,42.2222222222222,0.642,80.6648283105219,43.1660796620398,4.27746856318285,10.266666666666667,-0.061,-0.405,87.3802987591383,86.666590560597,90.4559675272798,80.1004018361904,43.3,15.8,3.89174013529412,25800.0
ES,ES13,Cantabria,4.9,78.6846053143865,2.08619798845801,18.2556473064726,84.4512121070004,9.339853324063796,1.2743797077235968,26,,49.1424007876716,29.6,8.133333333333333,95.01,37.7028526743822,65.68,93.413049256002,66.4987982242134,68.6071187433376,82.19,26.14,367.91859994662855,74.664179707743,9.7,2702.7666666666664,10.0,0.875,40.6924647025523,50.1879898335314,79.8467613909067,29.2456254907555,42.1052631578947,0.975,80.6648283105219,43.1660796620398,2.46563060370592,8.200000000000001,0.196,0.609,87.3802987591383,86.666590560597,90.4559675272798,80.1004018361904,45.6,16.6,4.01221965457982,26300.0
ES,ES21,País Vasco,2.5,82.645040547359,0.0,73.7018731465609,79.8042364741473,6.596860113808404,1.8188957191093067,26,,49.1424007876716,22.2,5.633333333333334,95.53,37.9092044625169,66.21,94.3186302108816,72.28699517985,74.7219309379074,77.46,24.3,338.6805148560268,74.6671058585121,14.348366360575993,2799.225661038979,9.535432318515609,0.903225806451613,37.2834176536112,51.464529884912,84.1594294208286,22.2894192205998,52.0,0.344,79.2194143156844,34.3699260148953,2.99248943827257,8.1,0.119,-0.317,87.1368448817999,84.8311704875557,84.2842603520945,75.2482874995889,56.4,17.5,5.38421812182043,36000.0
ES,ES22,Comunidad Foral de Navarra,2.9,82.645040547359,0.0,43.5242479667098,79.8042364741473,6.596860113808404,1.8188957191093067,43,,49.1424007876716,27.8,8.533333333333333,96.19,38.1711125013033,62.97,94.3186302108816,72.28699517985,73.2527952237486,65.61,20.4,271.6573849120969,74.6671058585121,11.7,3339.0999999999995,8.6,0.5,37.2834176536112,51.464529884912,84.1594294208286,22.2894192205998,52.0,0.017,79.2194143156844,34.3699260148953,3.49344978165939,8.966666666666667,0.075,0.047,87.1368448817999,84.8311704875557,84.2842603520945,75.2482874995889,48.7,18.2,5.68075102666258,33900.0
ES,ES23,La Rioja,5.0,82.645040547359,0.0,85.3115955125283,79.8042364741473,6.596860113808404,1.8188957191093067,38,,49.1424007876716,33.3,12.933333333333332,94.95,37.6790428526744,67.52,94.3186302108816,72.28699517985,71.9666484485828,71.03,22.64,205.42689521415753,74.6671058585121,11.3,3666.499999999999,7.7,,37.2834176536112,51.464529884912,84.1594294208286,22.2894192205998,48.4848484848485,0.256,79.2194143156844,34.3699260148953,3.85852090032154,8.866666666666667,-0.072,0.425,87.1368448817999,84.8311704875557,84.2842603520945,75.2482874995889,42.4,13.8,3.21419242048346,29700.0
ES,ES24,Aragón,1.9,82.645040547359,0.0,66.0012642595999,79.8042364741473,6.596860113808404,1.8188957191093067,38,,49.1424007876716,32.6,12.666666666666666,96.3,38.214763841101,68.75,94.3186302108816,72.28699517985,71.548155546262,75.33,24.23,244.145946959293,74.6671058585121,12.72462982097417,4220.081023761597,8.248875693381757,0.571428571428571,37.2834176536112,51.464529884912,84.1594294208286,22.2894192205998,44.7761194029851,0.365,79.2194143156844,34.3699260148953,3.70100907854364,9.233333333333334,-0.04,-0.226,87.1368448817999,84.8311704875557,84.2842603520945,75.2482874995889,43.3,15.9,4.52053998942838,31200.0
ES,ES30,Comunidad de Madrid,2.5,74.8433824334449,0.0,98.3990703435675,73.8085922300916,11.9540630798746,2.2075242363520005,19,,49.1424007876716,24.2,11.300000000000002,97.54,38.70683348973,75.95,96.3618636552882,62.679032462851,73.9214810655174,60.77,18.74,376.16820520642943,71.9552464313892,24.699999999999996,5428.066666666667,10.0,0.4,39.0152616893093,50.2326638436103,83.4215574705556,25.7018885066468,45.8333333333333,0.581,78.410925994661,32.5468987064665,3.63826585790191,9.6,-0.059,0.446,91.2966529679081,87.9145942392038,87.5902916203401,72.9004166415249,50.3,17.0,6.63561948795257,38600.0
ES,ES41,Castilla y León,2.3,83.2473827111406,0.0,88.5307966670244,77.9897137098583,7.459916897010402,4.592955838258007,52,,49.1424007876716,35.2,12.566666666666668,95.6,37.9369825878428,62.81,93.6883267149439,71.0591406434567,69.1640729657912,70.02,24.31,138.81203811832398,72.8124845391061,9.998793027405956,4674.838771489207,6.825810887247328,0.431818181818182,35.7695849426599,47.9439982623303,81.6568057402617,24.0395742323948,38.2716049382716,-0.693,75.264799229046,33.8733996630321,4.38045100966449,9.366666666666667,-0.72,-2.138,82.6405161377107,85.160084323641,81.5808197460799,76.2158215311865,39.9,15.3,3.10102726254891,27100.0
ES,ES42,Castilla-La Mancha,3.0,83.2473827111406,0.0,75.2553190755131,77.9897137098583,7.459916897010402,4.592955838258007,51,,49.1424007876716,45.8,16.433333333333334,94.43,37.4726910645397,59.29,93.6883267149439,71.0591406434567,70.3560939357274,66.07,23.83,355.43569245107955,72.8124845391061,11.754513356979635,5862.819852370811,9.730728812248147,0.694444444444444,35.7695849426599,47.9439982623303,81.6568057402617,24.0395742323948,42.4242424242424,0.42,75.264799229046,33.8733996630321,6.13285292652076,10.833333333333334,-0.087,-0.252,82.6405161377107,85.160084323641,81.5808197460799,76.2158215311865,31.5,13.2,1.79973816059253,22700.0
ES,ES43,Extremadura,1.5,83.2473827111406,0.0,88.5057007691098,77.9897137098583,7.459916897010402,4.592955838258007,38,,49.1424007876716,48.3,14.4,94.55,37.5203107079554,63.64,93.6883267149439,71.0591406434567,73.0328140387746,71.69,27.8,83.53909682604305,72.8124845391061,8.762729313939575,5529.6570770309245,6.090022453335308,0.314285714285714,35.7695849426599,47.9439982623303,81.6568057402617,24.0395742323948,44.6153846153846,-0.305,75.264799229046,33.8733996630321,6.11467907549129,13.233333333333334,-0.487,-1.393,82.6405161377107,85.160084323641,81.5808197460799,76.2158215311865,32.0,15.8,2.40840717632668,21400.0
ES,ES51,Cataluña,2.1,73.6026134878874,0.0,56.6236940060627,84.2865894616524,4.123930234553995,3.0737984127674025,32,,49.1424007876716,33.1,16.366666666666667,96.87,38.4409571473256,71.34,95.4134548626651,65.2143334610803,73.0722718513491,69.64,25.15,509.14543430409276,72.1349778218016,19.477187278819283,4606.430084755879,11.885826986272676,0.888059701492537,38.229073312456,52.140199526189,84.8662322454926,25.6260251235362,45.9259259259259,-0.596,76.9512689472633,37.7547421911403,3.44738034738595,14.0,-0.266,0.198,84.0915725355039,84.4673858665687,83.8586998764122,76.3178503835889,44.7,13.3,6.14932532620265,32700.0
ES,ES52,Comunitat Valenciana,2.3,73.6026134878874,0.0,93.7373541333821,84.2865894616524,4.123930234553995,3.0737984127674025,28,,49.1424007876716,40.7,14.666666666666666,96.82,38.4211156292357,70.5,95.4134548626651,65.2143334610803,69.1699430125219,73.57,30.68,304.4152063716502,72.1349778218016,12.360443001009777,5432.4943830461125,9.083023822140246,0.886861313868613,38.229073312456,52.140199526189,84.8662322454926,25.6260251235362,47.4747474747475,-0.093,76.9512689472633,37.7547421911403,4.85826140276402,11.033333333333333,-0.381,-0.043,84.0915725355039,84.4673858665687,83.8586998764122,76.3178503835889,37.5,17.1,4.41394658772702,24600.0
ES,ES53,Illes Balears,2.3,73.6026134878874,0.0,84.0309423041523,84.2865894616524,4.123930234553995,3.0737984127674025,39,,49.1424007876716,38.5,18.3,97.27,38.5996892920446,69.97,95.4134548626651,65.2143334610803,74.5877709298297,67.14,23.87,277.0298648506757,72.1349778218016,9.441172169139154,5515.586101584477,8.686078100859495,0.759162303664921,38.229073312456,52.140199526189,84.8662322454926,25.6260251235362,45.7627118644068,0.038,76.9512689472633,37.7547421911403,4.22085721148897,14.133333333333333,-0.521,-0.268,84.0915725355039,84.4673858665687,83.8586998764122,76.3178503835889,33.7,13.7,2.04779975294216,29700.0
ES,ES61,Andalucía,3.0,77.7625465924937,2.19332896990366,53.0475774690238,78.4693741834421,10.019268306538194,2.224035983680494,36,,49.1424007876716,43.7,18.266666666666666,94.47,37.4885642790116,66.84,94.2123864580319,68.6984212408567,71.0112183023158,70.91,32.95,349.4759168765333,73.5192549005696,12.307364003516987,6485.4133579574645,9.677527858167052,0.93368700265252,30.9224451564916,55.5564026055691,77.0970518250652,23.7835631947692,45.8715596330275,-0.279,74.4920273456583,33.7536104346988,6.80096116743256,13.733333333333334,-0.726,-1.179,86.3586428160184,88.4710029506653,86.637938346431,79.0931959469602,35.0,14.5,3.66754427399595,21200.0
ES,ES62,Región de Murcia,2.8,77.7625465924937,0.0,99.8957306204685,78.4693741834421,10.019268306538194,2.224035983680494,32,,49.1424007876716,47.0,18.233333333333334,96.93,38.4647669690335,65.0,94.2123864580319,68.6984212408567,69.4184472945661,67.08,27.92,313.94621219979854,73.5192549005696,11.4,5990.2,9.2,0.988095238095238,30.9224451564916,55.5564026055691,77.0970518250652,23.7835631947692,48.8888888888889,0.413,74.4920273456583,33.7536104346988,7.7400476673667296,11.366666666666667,-0.276,0.109,86.3586428160184,88.4710029506653,86.637938346431,79.0931959469602,31.3,14.0,3.57110111096248,23300.0
ES,ES63,Ciudad de Ceuta,4.2,77.7625465924937,0.0,100.0,78.4693741834421,10.019268306538194,2.224035983680494,0,,49.1424007876716,54.5,20.55,92.51,36.7107767698884,70.85,94.2123864580319,68.6984212408567,75.2386443610169,77.97,34.49,174.5173504526544,73.5192549005696,15.9,5712.666666666667,7.3,1.0,30.9224451564916,55.5564026055691,77.0970518250652,23.7835631947692,41.5309446254072,,74.4920273456583,33.7536104346988,6.84684684684685,12.799999999999999,,,86.3586428160184,88.4710029506653,86.637938346431,79.0931959469602,22.8,14.9,0.261809960710059,23100.0
ES,ES64,Ciudad de Melilla,4.3,77.7625465924937,0.0,100.0,78.4693741834421,10.019268306538194,2.224035983680494,12,,49.1424007876716,41.6,17.75,98.62,39.1354102804713,81.79,94.2123864580319,68.6984212408567,76.7437997430302,77.87,24.99,324.919710959454,73.5192549005696,12.2,6396.333333333335,9.4,0.9,30.9224451564916,55.5564026055691,77.0970518250652,23.7835631947692,41.5309446254072,,74.4920273456583,33.7536104346988,3.08641975308642,17.666666666666668,,,86.3586428160184,88.4710029506653,86.637938346431,79.0931959469602,37.3,17.0,0.586480330687204,20800.0
ES,ES70,Canarias,2.8,78.1205824374062,0.0397182234046354,68.2293750448943,81.2767990453957,9.985462839852204,2.4226819741292047,27,,49.1424007876716,36.2,13.9,96.7,38.37349598582,70.24,94.3787763891133,67.3810969356929,69.4127867320616,71.08,32.1,,74.7839768433351,,,,0.971830985915493,31.6779016937824,46.5960520367008,80.5548839554064,27.6301807522076,44.2857142857143,-0.162,78.0319199190868,36.6466023650988,3.39679985697685,16.0,-0.544,0.309,90.3191921688928,85.7243926788558,88.4671748446783,72.9172692802276,36.9,14.7,1.67719691289073,22400.0
FI,FI19,Länsi-Suomi,1.8,96.1078798117352,0.0,100.0,85.800089089466,9.397551480751005,0.947592299878707,54,13.5445263169498,37.271180104622,10.2,8.1,95.64,48.2106535400084,89.93,98.848371947096,90.9167300163967,67.0651985510888,55.95,37.58,14.923240342305345,72.8247740432464,6.679847290200008,1778.784824175756,4.6257625811011245,0.863157894736842,74.1952338677129,84.5607968683621,89.9065217539488,21.8945870946807,50.561797752809,1.308,96.2860259800355,70.4802363099292,3.42931794676392,8.9,1.612,1.487,84.5859649252286,86.999435817172,83.2573759273477,90.6691428733302,40.7,24.6,5.22811794228538,43000.0
FI,FI1B,Helsinki-Uusimaa,1.4,95.7275174268121,0.0,100.0,88.5115778442487,9.912575831057893,1.0369701468745944,24,13.5445263169498,37.271180104622,11.3,7.5,97.84,49.3196397151236,93.24,99.3783410848161,94.5821167791958,75.2554863789057,52.73,35.48,61.80221216900473,77.3337810509815,9.3,1718.6,5.799999999999999,0.757575757575758,84.8811767443126,83.4451566074876,91.4341381705707,21.2975804763782,53.0120481927711,1.414,93.3392688040651,76.6902227855677,2.89270097544568,6.633333333333334,1.586,1.456,85.827012653868,86.7114232387422,88.7192832626191,93.3799635110986,50.5,27.7,11.1794925403334,61400.0
FI,FI1C,Etelä-Suomi,2.9,97.1843428465394,0.0,100.0,86.096829425243,10.398155709884307,2.198317712044201,41,13.5445263169498,37.271180104622,12.3,9.266666666666667,94.51,47.6410379136992,86.68,97.9603744217635,96.6506840487771,70.3576591672464,56.65,41.59,33.51835465100689,77.0020387111304,7.406244301879709,2006.3831665391092,5.303637160459068,0.909090909090909,80.9994451997379,81.6757729960819,90.7596906337874,23.1886902257863,48.1632653061224,1.28,96.6706085853075,65.0492211804152,3.67137711277362,8.466666666666667,1.71,1.661,85.3657295846979,83.8664609014137,81.9969682760024,89.9369442281462,37.3,23.9,5.813761972957,42500.0
