country,nuts_code,region,infant_mortality,satisfaction_water_quality,uncollected_sewage,sewage_treatment,safety_at_night,money_stolen,assaulted,traffic_deaths,low_achieving_reading_level,low_achieving_maths_science,lower_secondary_only,early_school_leavers,broadband_at_home,digital_skills_above_basic,online_interaction_public_authorities,internet_access,freedom_media,subjective_health_status,cancer_death,heart_death,years_life_lost_pollution,positive_emotions,pollution_no2,pollution_somo35,pollution_pm25,bathing_water_quality,trust_national_government,trust_legal_system,trust_police,voiced_opinion,female_participation,institution_quality,freedom_life_choices,job_opp,teenage_pregnancy,young_people_neet,institutions_corruption,institution_impartiality,tt_immigrants,tt_minorities,tt_lgtb,women_respect,tertiary_education,lifelong_learning,academic_citations,gdp_per_capita_2022
DE,DEA3,Münster,39.8117362879959,72.58584407162489,55.049892684087084,59.780302914912276,45.319405685634955,65.83095301487558,64.63592778727812,63.423282345082356,55.54431178189786,56.299856405835634,48.54388021325779,41.580375433458855,54.96380443362817,37.40299913115726,44.43163988099044,54.651498371415286,64.34554573073542,29.12424144311243,52.76537863636922,56.424950828266,51.31406880628092,59.14859078039477,36.599568470415676,56.19146206198192,50.79597317129112,67.77209546347044,69.11392002186764,64.60637519868962,72.86536693285277,67.07428449342682,51.74629855252625,57.236761984672455,64.43771059707721,55.52070120200766,53.54033380430819,58.095111904526156,33.16672266811396,61.466289079670744,59.087112419794686,51.619405317501766,57.15739728348295,67.43306859348111,40.687098226663736,41.551587453931795,46.732923420762944,54.684774947762236
DE,DEA4,Detmold,57.053413339079775,72.58584407162489,55.049892684087084,59.780302914912276,45.319405685634955,65.83095301487558,64.63592778727812,57.881061270209365,55.54431178189786,56.299856405835634,48.39775498481424,45.73911160602683,54.96380443362817,37.40299913115726,44.43163988099044,54.651498371415286,64.34554573073542,29.12424144311243,57.94057618506129,55.807636625833766,55.009600730459915,59.14859078039477,48.68027170939999,56.91434420702039,55.56896808959964,67.77209546347044,69.11392002186764,64.60637519868962,72.86536693285277,67.07428449342682,51.74629855252625,57.236761984672455,64.43771059707721,55.52070120200766,53.54033380430819,61.48486551998983,33.16672266811396,61.466289079670744,59.087112419794686,51.619405317501766,57.15739728348295,67.43306859348111,40.04137879993288,40.23571674620497,40.65841917017421,59.075038625429514
DE,DEA5,Arnsberg,42.110626561473744,72.58584407162489,55.049892684087084,59.780302914912276,45.319405685634955,65.83095301487558,64.63592778727812,70.3510586886736,55.54431178189786,56.299856405835634,47.81325407104006,33.893014629621085,54.96380443362817,37.40299913115726,44.43163988099044,54.651498371415286,64.34554573073542,29.12424144311243,49.16679032368143,53.86750627533249,53.86171946776287,59.14859078039477,35.51887354161825,55.61340933629727,54.10512628504932,61.11755191123447,69.11392002186764,64.60637519868962,72.86536693285277,67.07428449342682,51.74629855252625,57.236761984672455,64.43771059707721,55.52070120200766,53.54033380430819,55.38330901215522,33.16672266811396,61.466289079670744,59.087112419794686,51.619405317501766,57.15739728348295,67.43306859348111,39.07279965983659,42.64814637703749,45.84227973847805,55.61887360258506
DE,DEB1,Koblenz,52.45563279212407,59.05053133901674,55.049892684087084,59.82222771324538,60.75586021866337,70.89759456791101,44.8683625528787,63.423282345082356,55.54431178189786,56.299856405835634,48.83613067014489,21.5428284201768,55.62881895773452,37.473929445112724,46.37298462493286,50.779715085514475,67.51600967519947,34.92150346652283,55.17928317285037,53.46806767375869,57.10984125612231,65.38436273263771,40.980624804624085,51.008547189346345,58.1498483571163,62.448460621681626,60.67952900010071,60.87526908124838,66.43935017135078,58.12003439999841,42.582991812323705,61.18688668735805,54.52618638950841,57.93093536867116,53.54033380430819,59.789988712257994,30.68900160050459,65.14597237412187,51.79218979320801,61.113421994833395,54.89467469865262,62.545205395132854,39.07279965983659,39.35846960772042,34.06256875750973,53.8440861584217
DE,DEB2,Trier,54.75452306560192,59.05053133901674,55.049892684087084,59.523345714446585,60.75586021866337,70.89759456791101,44.8683625528787,53.72439546405463,55.54431178189786,56.299856405835634,55.11951549321742,31.750635389207282,55.62881895773452,37.473929445112724,46.37298462493286,50.779715085514475,67.51600967519947,34.92150346652283,51.61632444741693,56.75176422955365,62.72157738713224,65.38436273263771,52.14076234164826,52.65746857844819,65.0927607861623,60.22663875089699,60.67952900010071,60.87526908124838,66.43935017135078,58.12003439999841,42.582991812323705,61.18688668735805,54.52618638950841,57.93093536867116,53.54033380430819,59.789988712257994,30.68900160050459,65.14597237412187,51.79218979320801,61.113421994833395,54.89467469865262,62.545205395132854,46.337143210558736,39.35846960772042,37.54117228120701,49.73405207720127
DE,DEB3,Rheinhessen-Pfalz,52.45563279212407,59.05053133901674,55.049892684087084,60.88536330932918,60.75586021866337,70.89759456791101,44.8683625528787,66.88717051687799,55.54431178189786,56.299856405835634,48.69000544170134,34.58613732504909,55.62881895773452,37.473929445112724,46.37298462493286,50.779715085514475,67.51600967519947,34.92150346652283,59.92692567449044,56.04626228391682,56.66914880150002,65.38436273263771,39.576320649187274,49.77112708489139,57.66381079962771,59.092256047510446,60.67952900010071,60.87526908124838,66.43935017135078,58.12003439999841,42.582991812323705,61.18688668735805,54.52618638950841,57.93093536867116,53.54033380430819,57.07818581988706,30.68900160050459,65.14597237412187,51.79218979320801,61.113421994833395,54.89467469865262,62.545205395132854,49.56574034421302,42.20952280779521,58.52518158391183,61.59710499345113
DE,DEC0,Saarland,51.30618765538514,58.70645666686514,55.049892684087084,59.53957660432876,40.06031305092668,79.8592560138313,18.469651706664738,63.423282345082356,55.54431178189786,56.299856405835634,51.32025955368519,39.53951416358754,22.84360291928957,33.97706496711429,40.89591413457615,41.04142508376058,66.89604221087042,34.474064111073254,48.36512461045892,51.81325061009583,58.47908499978577,61.56844798409272,48.028518766624046,51.38940031547604,59.87116794137771,60.22663875089699,64.71355744468197,64.5802551798579,60.82938965858803,86.88380604869708,58.45247483869712,53.252584482825796,63.52910760495689,66.98936368567266,53.54033380430819,60.76768153745885,31.67674175583535,62.181783053591786,57.57548904419608,63.60074896929447,46.86867083906343,64.0269276671125,39.71851908656745,39.7970931769627,53.43745450334426,55.05841440969136
DE,DED2,Dresden,61.65119388603547,64.26436975902182,55.049892684087084,59.5720302390272,50.0892987272992,61.10268348049647,30.189094671135237,60.65217180764586,55.54431178189786,56.299856405835634,71.92391676422535,55.1907847254995,48.84567081184939,36.75044024276827,40.73895434676805,49.382191309000476,60.78733532974533,49.19555917340059,55.722634378478965,53.10494167232797,51.24997642077977,55.238875659461876,51.779646823156575,47.81576712482889,50.85178592541423,55.48678429011168,56.96468118223561,62.48254554810426,57.47637840724563,76.59174161447112,43.7548213987307,58.34347795740765,54.5564258972328,58.66418900469329,53.54033380430819,68.26437275091718,29.232503405355843,64.00458913000972,48.78206803726382,48.39704335217756,48.89666965045098,56.63769217105167,52.6329076211846,39.7970931769627,72.7848159006177,53.00339736908115
DE,DED4,Chemnitz,60.501748749296546,64.26436975902182,55.049892684087084,58.31884749087622,50.0892987272992,61.10268348049647,30.189094671135237,61.34494944200499,55.54431178189786,56.299856405835634,70.75491493667698,55.1907847254995,48.84567081184939,36.75044024276827,40.73895434676805,49.382191309000476,60.78733532974533,49.19555917340059,51.82119457412935,49.333618771754615,58.26351775697186,55.238875659461876,52.82950996013791,51.06458511611491,59.66710998577894,67.77209546347044,56.96468118223561,62.48254554810426,57.47637840724563,76.59174161447112,43.7548213987307,58.34347795740765,54.5564258972328,58.66418900469329,53.54033380430819,68.26437275091718,29.232503405355843,64.00458913000972,48.78206803726382,48.39704335217756,48.89666965045098,56.63769217105167,37.29707123632673,36.72672819226677,41.430048421242574,49.36041261527214
DE,DED5,Leipzig,51.30618765538514,64.26436975902182,55.049892684087084,60.51221904474452,50.0892987272992,61.10268348049647,30.189094671135237,62.73050471072323,55.54431178189786,56.299856405835634,68.27078605313667,55.1907847254995,48.84567081184939,36.75044024276827,40.73895434676805,49.382191309000476,60.78733532974533,49.19555917340059,51.79447238368861,46.791736761739564,53.80289052684635,55.238875659461876,49.228443463443995,52.306707502075234,53.786490186702565,59.786643200787246,56.96468118223561,62.48254554810426,57.47637840724563,76.59174161447112,43.7548213987307,58.34347795740765,54.5564258972328,58.66418900469329,53.54033380430819,68.26437275091718,29.232503405355843,64.00458913000972,48.78206803726382,48.39704335217756,48.89666965045098,56.63769217105167,55.05435547142531,44.40264065400659,69.3026995687732,54.59136508227995
DE,DEE0,Sachsen-Anhalt,47.85785224516837,65.43690596779408,55.049892684087084,59.085517763273124,50.263867202363464,44.31631607530959,10.864532676690386,47.48939675482251,55.54431178189786,56.299856405835634,66.22503285492701,25.134464205576407,16.160206952020392,33.264215311863126,31.329628119744996,51.18468121326445,62.733846960240655,31.270619706965647,42.70892763383332,46.52717353212575,54.79350892210269,67.09508708247036,58.557899144480594,52.86172559923935,55.187213274133505,55.40026801424295,59.86188939506587,61.856819819642475,60.4810698333227,71.18494795767232,42.73802768543949,48.62140379691856,54.955674946829326,62.63285443304155,53.54033380430819,46.90892497349604,31.35865594310172,61.8410716374389,53.380923962738706,54.56743927196551,51.09084128267855,67.17094914936416,37.13564137964402,35.191545699918805,47.1854094367145,50.668150732024095
DE,DEF0,Schleswig-Holstein,52.45563279212407,67.35429833797483,55.049892684087084,58.655316717776195,62.857008954637905,59.92354594332975,34.14387168391105,65.50161524815972,55.54431178189786,56.299856405835634,53.219887523451305,28.978144607495302,53.06851303992494,37.200847736384695,39.623713749184105,49.402163826677906,61.11970965615073,45.244397068345336,50.63651079792274,54.28769493413089,59.23079417943805,59.62228100855881,55.93189426900461,65.17299298000127,60.89621082196338,59.302676396988275,70.20802416126175,59.91736980379756,56.09659490180587,59.48468356125923,68.34059866329702,63.1449226391203,63.88552381800297,59.887667910701815,53.54033380430819,55.49630079933734,28.31172868428479,69.50707850087878,49.2041900072719,59.31307759359085,52.575002023287,51.85565970254665,38.911369803153875,40.89365210006839,47.196762622044226,54.311135485833105
DE,DEG0,Thüringen,51.30618765538514,64.12168884864589,55.049892684087084,58.52477919658582,52.48830338012868,51.08901981296068,49.96334357128169,55.10995073277287,55.54431178189786,56.299856405835634,68.70916173846732,39.50100734717488,39.502216748154616,35.75386933169562,38.830653768679966,45.32429862966264,65.5937373283813,22.2050419111947,53.29091504837066,50.56824717661906,57.75827418117988,48.8138190174662,57.37056172712026,53.113091221668974,58.98173716837521,63.77936933212883,66.48317127269871,68.82335471712909,71.70363818683131,65.82294194200216,48.79585867507001,56.53867960187027,59.32869539846934,68.5560904590691,53.54033380430819,62.501791604628934,30.822932469024018,60.05233670263627,52.055879969769805,56.303318920492586,49.56023410996964,64.11343585042441,41.171387796711876,38.91984603847814,49.09320345898061,49.82746194268355
DK,DK01,Hovedstaden,53.605077928863,56.90267240028367,55.049892684087084,61.20858206133638,62.148643452598975,51.48580542935183,55.44194782670987,75.20050212918747,67.20328895919222,66.10067362746747,58.62652097586255,54.8127178007206,66.50180642687401,68.98068242928383,78.2358215499793,72.77984727682298,67.5466893165474,47.47720545129383,57.52192853482286,61.19227647562076,62.9367187442015,77.3504547229979,63.84432679219182,69.60373174961757,62.516989861730764,59.080446742182616,73.1766680756877,82.55967717432812,59.49718982259443,91.09648651242183,70.05588544919696,78.55381425951019,70.57293469789,76.49794434774991,61.0303438463142,63.51871768926804,26.788265054876327,67.87166370334494,69.98832769301345,65.42095060646433,70.28421399603812,63.45255441505998,82.0131415374386,91.99329791679348,100.0,100.0
DK,DK02,Sjælland,46.70840710842945,67.78205760920683,55.049892684087084,60.852162177063605,73.33885337117519,43.268628321275735,44.0465379210651,65.50161524815972,67.20328895919222,66.10067362746747,46.35200178660458,41.20230850867995,55.76182186255581,66.79767959055476,75.07184266942633,69.69082602417863,75.9893971123535,47.47720545129383,53.29982244518422,57.62326663298738,64.16083209361611,67.00225831017134,80.02370631875718,68.49815994605919,64.22099189797822,60.696378268687845,74.85696495930702,82.20223868615498,49.51216279536231,84.71256399528997,78.39524722129613,68.40608010950757,73.63738853458415,63.780988878157274,60.72626433886946,57.75613654297979,17.932086374029318,74.53257188913379,62.302642038780796,56.38939156782755,66.54822293100369,74.66781177561224,49.40431048753031,79.2732144087675,47.1562182631741,55.80569333354962
DK,DK03,Syddanmark,49.0072973819073,73.38462150994354,55.049892684087084,60.35245102671916,78.19629623584596,55.563602513845765,39.35802210209086,63.423282345082356,67.20328895919222,66.10067362746747,45.329125187499756,45.613089297767196,53.1682652185409,66.27051481835399,75.16271412552578,69.09161694252761,72.30092382341716,47.47720545129383,57.611002502958684,60.36746170094241,61.67296274751849,85.55391962737798,70.8485466418565,67.31483290029375,60.53655081232594,60.93629975222412,70.00622836883215,80.57725689223797,56.07136459374416,100.0,68.29178968971442,78.62191985783235,70.98997668164387,78.69934492817211,60.33829470399114,60.12896407380436,18.066017242548746,73.49340206986751,70.39559025161957,64.11629715175039,66.45547634266109,77.04849746541896,52.31004790781918,80.58908511649432,54.199676681779394,68.88307450106916
DK,DK04,Midtjylland,55.903968202340835,70.31123728980114,55.049892684087084,61.20858206133638,82.77003460777784,61.3656908113282,53.33689453364357,66.19439288251886,67.20328895919222,66.10067362746747,53.219887523451305,49.14171392903699,62.877477270494175,68.24400345274681,76.45969763530859,70.36830169911467,72.96319117328228,47.47720545129383,59.27668570709883,59.85389778463323,63.60027825445583,82.91442970676556,71.73976060124926,68.3935379024802,63.31534679823281,63.28228294629913,73.9271145027097,86.04777615216325,70.31591168057004,80.38298703632152,78.39524722129613,78.50273506076859,73.81605721981947,80.35413318078855,60.969729273406706,60.580931222532854,18.953309246489933,78.67221559539134,70.31552198609606,70.1342535674014,64.54064926188396,78.73584618561026,62.96441844887831,83.44013831656912,76.5254854463835,71.12491127264393
DK,DK05,Nordjylland,38.662291151256966,71.69149663752471,55.049892684087084,60.9427549867403,66.03215137878648,70.79344301825651,65.43385635722322,63.423282345082356,67.20328895919222,66.10067362746747,50.58963341146746,50.78000393641226,49.64368824077703,65.55411140997839,75.91446889871199,65.97895209205919,72.55735783748834,47.47720545129383,53.58485914321891,59.309208782487154,65.82141719843894,76.58529717520058,78.51045889026565,69.46872331645105,66.90569922657916,62.10865414241851,71.45513725463344,84.25064216183978,67.00134454747153,78.69728466368814,71.65960886690827,79.96700542469513,72.77581785217838,73.96903575141276,59.543858493580494,58.321095478890406,16.24120915897157,82.38597003145776,71.02763065788803,68.54874988703506,62.46055952516504,77.22397230289829,52.471477764501884,78.83459083952523,84.5988563522897,63.93235163050819
EE,EE00,Eesti,61.65119388603547,51.79274862423052,55.02064159200947,58.980148260994945,59.338157766859254,57.24566523412721,49.60712299642796,55.10995073277287,79.5084494692842,76.34350710527994,63.88702919983026,49.519780853815895,54.4982942667537,50.0,67.97560805220702,70.3083428070174,52.40384226250304,27.76520571338582,43.07413090319026,31.30181904356621,69.03837272959792,69.17581610143196,72.10748870587715,75.87220208376434,73.46308467920512,41.97294199941706,55.713032052422626,61.48814017771017,56.063479952340614,32.7979701575783,42.582991812323705,58.53076835279361,62.2751674118035,40.28301369101333,53.77032471987045,50.07269501459547,39.36102533713739,60.699688393326745,34.521202347850746,28.49900835165159,32.372706184165054,67.41515613004005,64.25585730234003,69.84280767005858,49.82658622210819,43.66241082085291
EL,EL30,Attiki,47.85785224516837,53.43531877004663,55.049892684087084,56.99644518346436,11.765260257811942,58.62444088874299,61.349130782893354,49.56772965789988,31.082797392097312,17.750868297198817,64.0331544282738,73.08595249836776,54.09928555228986,43.88039568265968,56.253190215380236,45.020035860098965,15.79045901698477,73.02168409618025,50.467270258464644,45.930609386918135,26.791110233975896,15.813018723588081,1.30506057564835,7.034985650411563,15.717931991796549,66.83812443859517,34.3658794534689,29.514869603666906,10.52689329663874,23.718762556096067,61.722875056970054,33.74033056352545,0.0,26.201720929155996,53.34621201631329,57.3041693942513,76.35942776562868,24.107282298507126,34.6444585478466,17.88749841265301,39.52446125318599,10.875598478958338,69.90590228623503,32.998427853707426,52.65125391610942,42.91513189699466
EL,EL41,Voreio Aigaio,73.1456452534247,22.017069313943885,55.049892684087084,46.80736986518741,63.14405629922074,73.7446419051127,68.56065421692867,44.0255085830269,31.082797392097312,17.750868297198817,49.71288204080617,69.17926094231905,26.66743643290132,40.35728332657955,42.192897644358965,30.85250324153374,9.110262273088015,75.2752691088488,61.97562694161466,50.3659341186791,49.197658746442194,30.22314957069021,67.09585742098362,13.528037143935103,46.603599711481294,60.0250149101211,32.47495506543084,48.53687579953125,52.530785399863746,27.474593769301876,31.245778740582004,46.69742064431739,10.0602216529934,70.41754741216994,53.355590764482365,10.638561288034769,66.06349224819785,38.68973090985051,61.14963465862516,51.37275120824355,50.79458300138281,50.32580572586154,39.39565937320202,41.770899238552936,46.605247339969175,29.557521133028274
EL,EL42,Notio Aigaio,57.053413339079775,22.017069313943885,55.049892684087084,51.86617560533081,63.14405629922074,73.7446419051127,68.56065421692867,12.1577374025072,31.082797392097312,17.750868297198817,39.19186559287076,62.18502283390927,26.66743643290132,40.35728332657955,42.192897644358965,30.85250324153374,9.110262273088015,75.2752691088488,61.75294202127507,53.57181795988176,42.46406882369233,30.22314957069021,65.07123387769578,0.0,37.61193856126226,67.77209546347044,32.47495506543084,48.53687579953125,52.530785399863746,27.474593769301876,32.87162248129632,34.114911354297355,10.0602216529934,70.41754741216994,55.59676807701789,33.57589408600561,71.55465785749429,37.87202351108359,61.14963465862516,51.37275120824355,50.79458300138281,50.32580572586154,42.4628266501736,29.050815730526942,32.62919973159514,36.750080775164015
EL,EL43,Kriti,62.8006390227744,22.017069313943885,55.049892684087084,58.153475867754224,63.14405629922074,73.7446419051127,68.56065421692867,39.176065142513025,31.082797392097312,17.750868297198817,39.337990821314314,66.40677016060707,26.66743643290132,40.35728332657955,42.192897644358965,30.85250324153374,9.110262273088015,75.2752691088488,56.791521996109,53.62888061724944,42.46629544837132,30.22314957069021,40.3749414616009,2.4031030445951966,37.66957442443742,67.32093996840361,32.47495506543084,48.53687579953125,52.530785399863746,27.474593769301876,24.02902336088092,38.16719445446619,10.0602216529934,70.41754741216994,53.46949360414492,50.298678588959724,68.62492010863185,36.08328857628096,61.14963465862516,51.37275120824355,50.79458300138281,50.32580572586154,42.94711622022174,31.682557145980596,62.18264965209076,33.76096507973099
EL,EL51,"Anatoliki Makedonia, Thraki",5.328382185828154,21.9880572400937,55.049892684087084,51.222147442343605,45.18756381941414,65.9038714072753,69.9924893494647,46.10384148610427,31.082797392097312,17.750868297198817,32.616230312911135,61.86996706326018,22.27834057379918,39.79358534960671,42.102026188259536,18.257125077730745,29.25148672891722,70.26371177536133,52.916804382200134,43.9074788075184,31.362683270725043,36.56652659418989,48.572766062647524,47.0954908705588,22.124737401869787,66.34612184513415,25.277623281952305,44.56719797621465,41.89569371992313,21.35360666590518,9.826448773629082,44.75641109213568,0.5475574465598914,24.643565185245723,39.82491309858007,26.796386855078254,70.34928004081947,25.4871635339263,34.167546909044574,31.657563615499168,38.171643107677184,41.028493446767236,40.84852808334645,29.489439299769217,44.40413932372648,31.332308577191643
EL,EL52,Kentriki Makedonia,44.409516834951596,21.9880572400937,55.049892684087084,54.98664573630345,45.18756381941414,65.9038714072753,69.9924893494647,55.10995073277287,31.082797392097312,17.750868297198817,50.297382954580364,80.77331330220551,22.27834057379918,39.79358534960671,42.102026188259536,18.257125077730745,29.25148672891722,70.26371177536133,52.85445260450504,49.4684941437146,30.288979788702942,36.56652659418989,27.33409281826948,41.85798810267685,20.59066713857354,65.04202631383518,25.277623281952305,44.56719797621465,41.89569371992313,21.35360666590518,36.9055859689217,37.094531280892085,0.5475574465598914,24.643565185245723,54.48737747066462,50.52466216332397,66.56573300514569,30.597834776219546,34.167546909044574,31.657563615499168,38.171643107677184,41.028493446767236,49.72717020089574,28.61219216128467,50.145739292805715,32.82686642490816
EL,EL53,Dytiki Makedonia,59.35230361255762,21.9880572400937,55.049892684087084,56.9941165219891,45.18756381941414,65.9038714072753,69.9924893494647,41.2543980455904,31.082797392097312,17.750868297198817,47.08262792882232,75.60639866356046,22.27834057379918,39.79358534960671,42.102026188259536,18.257125077730745,29.25148672891722,70.26371177536133,57.83368742329827,49.8783077739007,38.60803538161115,36.56652659418989,50.24647682922691,25.308305121238718,32.201062505882035,64.31599327274348,25.277623281952305,44.56719797621465,41.89569371992313,21.35360666590518,31.919342576020803,50.52836054993919,0.5475574465598914,24.643565185245723,61.10829264804147,40.69437667847932,62.815668686601775,47.156409601249656,34.167546909044574,31.657563615499168,38.171643107677184,41.028493446767236,40.84852808334645,32.12118071522288,40.081178658021614,34.78847360003609
EL,EL54,Ipeiros,40.96118142473482,21.9880572400937,55.049892684087084,50.16550967735308,45.18756381941414,65.9038714072753,69.9924893494647,41.947175679949524,31.082797392097312,17.750868297198817,41.968244933298166,75.60639866356046,22.27834057379918,40.126679608727,42.102026188259536,18.257125077730745,29.25148672891722,70.26371177536133,61.01362808574763,54.69232105001084,42.56680744804072,36.56652659418989,57.599036892601355,18.824883493504473,37.55453038261506,65.61386512220471,25.277623281952305,44.56719797621465,41.89569371992313,21.35360666590518,44.13416366868923,50.868888541550014,0.5475574465598914,24.643565185245723,58.66901253556588,45.77900710167482,72.76003567416912,33.37463281786554,34.167546909044574,31.657563615499168,38.171643107677184,41.028493446767236,46.17571335387603,32.12118071522288,55.39616594610691,31.052078980744795
EL,EL61,Thessalia,53.605077928863,11.40432586843312,55.049892684087084,54.105460253500695,23.3825516654932,61.64492600997838,72.64586282999458,46.10384148610427,31.082797392097312,17.750868297198817,50.44350818302391,63.88632399541435,24.871897217814052,39.79358534960671,36.525823200339815,15.853311882150658,13.272452964423683,74.7852864063057,57.75352085197603,48.9030550843439,39.92518489119532,35.89312788335356,43.577206803932306,24.106053664800495,34.12115031656413,67.0115762003578,39.29063996692726,53.15375683081961,45.13087494845281,33.2462253834359,23.255462653514204,49.7110933700732,28.642718100497945,55.01953965634038,45.02974403401721,37.53060663737988,66.36483670236656,39.72890072911681,34.61028439011882,8.95750975449759,16.721963535032238,29.559858476155465,50.37288962762659,34.75292213067653,44.165832091065,32.640046693943596
EL,EL62,Ionia Nisia,29.46673005734557,11.40432586843312,55.049892684087084,59.99733937814492,23.3825516654932,61.64492600997838,72.64586282999458,32.24828879892179,31.082797392097312,17.750868297198817,40.79924310574978,63.88632399541435,24.871897217814052,40.126679608727,36.525823200339815,15.853311882150658,13.272452964423683,74.7852864063057,55.330708918681296,50.35555909006679,50.3587687062667,35.89312788335356,79.46861668782361,3.206741225038079,48.310068424147175,58.432385214718195,39.29063996692726,53.15375683081961,45.13087494845281,33.2462253834359,21.563298606149683,40.75520719070847,28.642718100497945,55.01953965634038,50.23833735560801,28.152288301263727,69.62940162252754,46.67941361863562,34.61028439011882,8.95750975449759,16.721963535032238,29.559858476155465,26.158411125219438,31.55462527161827,36.975925517658986,34.04119467617783
EL,EL63,Dytiki Elláda,47.85785224516837,11.40432586843312,55.049892684087084,51.48474820592208,23.3825516654932,61.64492600997838,72.64586282999458,41.947175679949524,31.082797392097312,17.750868297198817,32.90848076979824,61.99598937151981,24.871897217814052,40.126679608727,36.525823200339815,15.853311882150658,13.272452964423683,74.7852864063057,55.01895003020586,48.451741339708576,44.371267645509164,35.89312788335356,56.68505990429845,6.887968970240103,40.17530954384161,60.343767777253476,39.29063996692726,53.15375683081961,45.13087494845281,33.2462253834359,31.37785008086414,36.10700010522069,28.642718100497945,55.01953965634038,43.016441874925945,33.010935150094994,78.13401177351108,26.407084357539084,34.61028439011882,8.95750975449759,16.721963535032238,29.559858476155465,37.29707123632673,32.998427853707426,56.4802242375502,31.705948039120774
EL,EL64,Sterea Elláda,55.903968202340835,11.40432586843312,55.049892684087084,40.68042137729459,23.3825516654932,61.64492600997838,72.64586282999458,21.85662428353493,31.082797392097312,17.750868297198817,39.337990821314314,42.084464666497404,24.871897217814052,40.126679608727,36.525823200339815,15.853311882150658,13.272452964423683,74.7852864063057,59.793314722286674,48.991242827548504,43.92912166658417,35.89312788335356,56.274033037705074,11.39979137869811,39.47461732102834,67.2175501674508,39.29063996692726,53.15375683081961,45.13087494845281,33.2462253834359,34.08531255664746,38.09908885614402,28.642718100497945,55.01953965634038,47.10701323564766,15.949175285594533,71.40398563040992,28.332103858802878,34.61028439011882,8.95750975449759,16.721963535032238,29.559858476155465,32.93846510589344,25.980450745831014,34.79325251963426,38.05781889191597
EL,EL65,Peloponnisos,38.662291151256966,11.40432586843312,55.049892684087084,49.060226129471516,23.3825516654932,61.64492600997838,72.64586282999458,8.00107159635246,31.082797392097312,17.750868297198817,40.5069926488627,63.88632399541435,24.871897217814052,40.126679608727,36.525823200339815,15.853311882150658,13.272452964423683,74.7852864063057,56.230355996853234,47.185987849007205,46.682519539027,35.89312788335356,62.29533324952842,0.5742341666986617,43.211127395812085,59.82845185137721,39.29063996692726,53.15375683081961,45.13087494845281,33.2462253834359,30.857184220136542,35.136495329129836,28.642718100497945,55.01953965634038,46.202108351154564,44.42310565548935,70.33253868225454,25.86194609169447,34.61028439011882,8.95750975449759,16.721963535032238,29.559858476155465,39.07279965983659,27.077009668936704,33.65847889060969,34.60165386907153
ES,ES11,Galicia,60.501748749296546,43.3929072866087,55.049892684087084,55.8329604174618,69.57826896150215,42.2138490053859,67.15107450090295,56.49550600149112,50.0,42.77984986793897,27.209596860499897,48.385580079479176,62.11271056777182,66.95112925769183,53.56009069825161,59.12022252819873,44.06168498056278,41.86232086134047,49.104438545986355,60.102898471328594,64.03803571724401,60.53415985852845,70.27226135108751,68.39101574717658,64.59727462609823,60.67040866859404,45.70560181153034,43.201516487277296,51.11521489312093,62.77892571048821,77.94620466433685,48.09358540992177,50.86780768382354,44.855418447309106,58.50064774984421,57.3041693942513,60.62255071459619,38.11052150239061,69.106431947783,66.71050235618947,70.5019349998508,63.110717292740524,65.22443644243633,58.438594869759406,49.190176404344285,42.728312166030086
ES,ES12,Principado de Asturias,60.501748749296546,43.3929072866087,54.23052674890839,28.31904288694385,69.57826896150215,42.2138490053859,67.15107450090295,62.73050471072323,50.0,42.77984986793897,32.323979856024046,45.613089297767196,65.93654408138357,67.71431855476902,55.34447565438592,59.12022252819873,44.06168498056278,45.664168988668315,47.616903278117896,57.566203975619686,57.35862209388544,60.53415985852845,46.309186988756764,69.96326982377887,54.25370271029085,54.64532462070352,45.70560181153034,43.201516487277296,51.11521489312093,62.77892571048821,62.603917301564834,59.16074513727363,50.86780768382354,44.855418447309106,56.07613704469322,50.07269501459547,53.13916343607329,41.26210210180478,69.106431947783,66.71050235618947,70.5019349998508,63.110717292740524,66.1930155825326,58.21928308513827,50.738150014693296,42.54149243506553
ES,ES13,Cantabria,30.616175194084487,43.3929072866087,50.65568492888015,2.8317049162853785,69.57826896150215,42.2138490053859,67.15107450090295,65.50161524815972,50.0,42.77984986793897,35.538734881782084,55.442829342018776,68.26409491575595,68.17886856168536,54.551415673881785,59.12022252819873,44.06168498056278,51.16454857295029,46.904311533031205,60.88102561725156,57.26437893530775,60.53415985852845,62.026474464493255,67.68843552718963,53.785110246724614,57.79028013511645,45.70560181153034,43.201516487277296,51.11521489312093,62.77892571048821,62.442419539851414,64.83053619759389,50.86780768382354,44.855418447309106,58.88939027937813,57.078185819887054,48.83663428488674,58.53617090075595,69.106431947783,66.71050235618947,70.5019349998508,63.110717292740524,69.90590228623503,59.97377736210737,51.31827362882524,43.008541762476945
